H1_Fact_ID,Year,Economic_Period,Metric_ID,Canonical_Metric_ID,Source_Fact_ID,Value,Unit,Analytical_Value,Analytical_Unit,Conversion_Factor,Accounting_Basis,Scope,Fact_Type,Original_or_Restated,Transformation,Source_ID,Source_Report_Period
2025::ORIGINAL_REPORTED_2025_CAS::CAPITAL_COMMITMENTS_INVESTMENTS,2025,2025A,CAPITAL_COMMITMENTS_INVESTMENTS,CAPITAL_COMMITMENTS_INVESTMENTS,ORIGINAL_REPORTED_2025_CAS::CAPITAL_COMMITMENTS_INVESTMENTS,2213,RMB_THOUSAND,2.213,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAPITAL_COMMITMENTS_PPE,2025,2025A,CAPITAL_COMMITMENTS_PPE,CAPITAL_COMMITMENTS_PPE,ORIGINAL_REPORTED_2025_CAS::CAPITAL_COMMITMENTS_PPE,3913097,RMB_THOUSAND,3913.097,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CARESTREAM_CONSIDERATION,2025,2025A,CARESTREAM_CONSIDERATION,CARESTREAM_CONSIDERATION,ORIGINAL_REPORTED_2025_CAS::CARESTREAM_CONSIDERATION,1861746,RMB_THOUSAND,1861.746,RMB_MILLION,0.001,CAS,CARESTREAM,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CARESTREAM_NET_CASH_OUTFLOW,2025,2025A,CARESTREAM_NET_CASH_OUTFLOW,CARESTREAM_NET_CASH_OUTFLOW,ORIGINAL_REPORTED_2025_CAS::CARESTREAM_NET_CASH_OUTFLOW,446556,RMB_THOUSAND,446.556,RMB_MILLION,0.001,CAS,CARESTREAM,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CARESTREAM_PROVISIONAL_NET_IDENTIFIABLE_ASSETS,2025,2025A,CARESTREAM_PROVISIONAL_NET_IDENTIFIABLE_ASSETS,CARESTREAM_PROVISIONAL_NET_IDENTIFIABLE_ASSETS,ORIGINAL_REPORTED_2025_CAS::CARESTREAM_PROVISIONAL_NET_IDENTIFIABLE_ASSETS,1451167,RMB_THOUSAND,1451.167,RMB_MILLION,0.001,CAS,CARESTREAM,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CARESTREAM_REPORTED_GOODWILL,2025,2025A,CARESTREAM_REPORTED_GOODWILL,CARESTREAM_REPORTED_GOODWILL,ORIGINAL_REPORTED_2025_CAS::CARESTREAM_REPORTED_GOODWILL,410586,RMB_THOUSAND,410.586,RMB_MILLION,0.001,CAS,CARESTREAM,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_DEFINED_BENEFIT,2025,2025A,CAS_PARENT_OCI_DEFINED_BENEFIT,CAS_PARENT_OCI_DEFINED_BENEFIT,ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_DEFINED_BENEFIT,148642,RMB_THOUSAND,148.642,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_EQUITY_INSTRUMENTS,2025,2025A,CAS_PARENT_OCI_EQUITY_INSTRUMENTS,CAS_PARENT_OCI_EQUITY_INSTRUMENTS,ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_EQUITY_INSTRUMENTS,-1075,RMB_THOUSAND,-1.075,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_EQUITY_METHOD,2025,2025A,CAS_PARENT_OCI_EQUITY_METHOD,CAS_PARENT_OCI_EQUITY_METHOD,ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_EQUITY_METHOD,-22314,RMB_THOUSAND,-22.314,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_FX,2025,2025A,CAS_PARENT_OCI_FX,CAS_PARENT_OCI_FX,ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_FX,-410731,RMB_THOUSAND,-410.731,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_HEDGES,2025,2025A,CAS_PARENT_OCI_HEDGES,CAS_PARENT_OCI_HEDGES,ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_HEDGES,394985,RMB_THOUSAND,394.985,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_NONRECLASSIFIABLE,2025,2025A,CAS_PARENT_OCI_NONRECLASSIFIABLE,CAS_PARENT_OCI_NONRECLASSIFIABLE,ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_NONRECLASSIFIABLE,147567,RMB_THOUSAND,147.567,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_OTHER,2025,2025A,CAS_PARENT_OCI_OTHER,CAS_PARENT_OCI_OTHER,ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_OTHER,-60323,RMB_THOUSAND,-60.323,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_RECLASSIFIABLE,2025,2025A,CAS_PARENT_OCI_RECLASSIFIABLE,CAS_PARENT_OCI_RECLASSIFIABLE,ORIGINAL_REPORTED_2025_CAS::CAS_PARENT_OCI_RECLASSIFIABLE,-98383,RMB_THOUSAND,-98.383,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_ASSET_IMPAIRMENT,2025,2025A,CFO_RECON_ASSET_IMPAIRMENT,CFO_RECON_ASSET_IMPAIRMENT,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_ASSET_IMPAIRMENT,1156469,RMB_THOUSAND,1156.469,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_CFO,2025,2025A,CFO_RECON_CFO,CFO_RECON_CFO,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_CFO,53345930,RMB_THOUSAND,53345.93,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_CREDIT_IMPAIRMENT,2025,2025A,CFO_RECON_CREDIT_IMPAIRMENT,CFO_RECON_CREDIT_IMPAIRMENT,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_CREDIT_IMPAIRMENT,355860,RMB_THOUSAND,355.86,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_DA,2025,2025A,CFO_RECON_DA,CFO_RECON_DA,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_DA,9339695,RMB_THOUSAND,9339.695,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_DEFERRED_TAX_ASSET,2025,2025A,CFO_RECON_DEFERRED_TAX_ASSET,CFO_RECON_DEFERRED_TAX_ASSET,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_DEFERRED_TAX_ASSET,-372141,RMB_THOUSAND,-372.141,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_DEFERRED_TAX_LIABILITY,2025,2025A,CFO_RECON_DEFERRED_TAX_LIABILITY,CFO_RECON_DEFERRED_TAX_LIABILITY,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_DEFERRED_TAX_LIABILITY,-1017814,RMB_THOUSAND,-1017.814,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_DISPOSAL,2025,2025A,CFO_RECON_DISPOSAL,CFO_RECON_DISPOSAL,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_DISPOSAL,76024,RMB_THOUSAND,76.024,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_FAIR_VALUE,2025,2025A,CFO_RECON_FAIR_VALUE,CFO_RECON_FAIR_VALUE,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_FAIR_VALUE,-782358,RMB_THOUSAND,-782.358,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_FINANCE,2025,2025A,CFO_RECON_FINANCE,CFO_RECON_FINANCE,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_FINANCE,-4396660,RMB_THOUSAND,-4396.66,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_INVENTORIES,2025,2025A,CFO_RECON_INVENTORIES,CFO_RECON_INVENTORIES,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_INVENTORIES,2075064,RMB_THOUSAND,2075.064,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_INVESTMENT,2025,2025A,CFO_RECON_INVESTMENT,CFO_RECON_INVESTMENT,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_INVESTMENT,-1694661,RMB_THOUSAND,-1694.661,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_NET_PROFIT,2025,2025A,CFO_RECON_NET_PROFIT,CFO_RECON_NET_PROFIT,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_NET_PROFIT,44520196,RMB_THOUSAND,44520.196,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_PAYABLES,2025,2025A,CFO_RECON_PAYABLES,CFO_RECON_PAYABLES,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_PAYABLES,11316620,RMB_THOUSAND,11316.62,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_RECEIVABLES,2025,2025A,CFO_RECON_RECEIVABLES,CFO_RECON_RECEIVABLES,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_RECEIVABLES,-8112158,RMB_THOUSAND,-8112.158,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CFO_RECON_SHARE_BASED_OTHER,2025,2025A,CFO_RECON_SHARE_BASED_OTHER,CFO_RECON_SHARE_BASED_OTHER,ORIGINAL_REPORTED_2025_CAS::CFO_RECON_SHARE_BASED_OTHER,881794,RMB_THOUSAND,881.794,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_ACQUISITION_PAYMENTS,2025,2025A,CF_ACQUISITION_PAYMENTS,CF_ACQUISITION_PAYMENTS,ORIGINAL_REPORTED_2025_CAS::CF_ACQUISITION_PAYMENTS,-6155136,RMB_THOUSAND,-6155.136,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CAPEX,2025,2025A,CF_CAPEX,CF_CAPEX,ORIGINAL_REPORTED_2025_CAS::CF_CAPEX,-11141889,RMB_THOUSAND,-11141.889,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CAPITAL_CONTRIBUTIONS,2025,2025A,CF_CAPITAL_CONTRIBUTIONS,CF_CAPITAL_CONTRIBUTIONS,ORIGINAL_REPORTED_2025_CAS::CF_CAPITAL_CONTRIBUTIONS,4725891,RMB_THOUSAND,4725.891,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CASH_FROM_SALES,2025,2025A,CF_CASH_FROM_SALES,CF_CASH_FROM_SALES,ORIGINAL_REPORTED_2025_CAS::CF_CASH_FROM_SALES,426210800,RMB_THOUSAND,426210.8,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CASH_TO_EMPLOYEES,2025,2025A,CF_CASH_TO_EMPLOYEES,CF_CASH_TO_EMPLOYEES,ORIGINAL_REPORTED_2025_CAS::CF_CASH_TO_EMPLOYEES,-43785067,RMB_THOUSAND,-43785.067,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CASH_TO_SUPPLIERS,2025,2025A,CF_CASH_TO_SUPPLIERS,CF_CASH_TO_SUPPLIERS,ORIGINAL_REPORTED_2025_CAS::CF_CASH_TO_SUPPLIERS,-281799282,RMB_THOUSAND,-281799.282,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CENTRAL_BANK_DEPOSITS_DECREASE,2025,2025A,CF_CENTRAL_BANK_DEPOSITS_DECREASE,CF_CENTRAL_BANK_DEPOSITS_DECREASE,ORIGINAL_REPORTED_2025_CAS::CF_CENTRAL_BANK_DEPOSITS_DECREASE,1708954,RMB_THOUSAND,1708.954,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CENTRAL_BANK_DEPOSITS_INCREASE,2025,2025A,CF_CENTRAL_BANK_DEPOSITS_INCREASE,CF_CENTRAL_BANK_DEPOSITS_INCREASE,ORIGINAL_REPORTED_2025_CAS::CF_CENTRAL_BANK_DEPOSITS_INCREASE,0,RMB_THOUSAND,0,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CFF,2025,2025A,CF_CFF,CF_CFF,ORIGINAL_REPORTED_2025_CAS::CF_CFF,-64957779,RMB_THOUSAND,-64957.779,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CFI,2025,2025A,CF_CFI,CF_CFI,ORIGINAL_REPORTED_2025_CAS::CF_CFI,25340273,RMB_THOUSAND,25340.273,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CFO,2025,2025A,CF_CFO,CF_CFO,ORIGINAL_REPORTED_2025_CAS::CF_CFO,53345930,RMB_THOUSAND,53345.93,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CLOSING_CASH,2025,2025A,CF_CLOSING_CASH,CF_CLOSING_CASH,ORIGINAL_REPORTED_2025_CAS::CF_CLOSING_CASH,68508670,RMB_THOUSAND,68508.67,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CUSTOMER_DEPOSITS_DECREASE,2025,2025A,CF_CUSTOMER_DEPOSITS_DECREASE,CF_CUSTOMER_DEPOSITS_DECREASE,ORIGINAL_REPORTED_2025_CAS::CF_CUSTOMER_DEPOSITS_DECREASE,-3234,RMB_THOUSAND,-3.234,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_CUSTOMER_DEPOSITS_INCREASE,2025,2025A,CF_CUSTOMER_DEPOSITS_INCREASE,CF_CUSTOMER_DEPOSITS_INCREASE,ORIGINAL_REPORTED_2025_CAS::CF_CUSTOMER_DEPOSITS_INCREASE,0,RMB_THOUSAND,0,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_DEBT_PROCEEDS,2025,2025A,CF_DEBT_PROCEEDS,CF_DEBT_PROCEEDS,ORIGINAL_REPORTED_2025_CAS::CF_DEBT_PROCEEDS,88859535,RMB_THOUSAND,88859.535,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_DEBT_REPAYMENTS,2025,2025A,CF_DEBT_REPAYMENTS,CF_DEBT_REPAYMENTS,ORIGINAL_REPORTED_2025_CAS::CF_DEBT_REPAYMENTS,-112064327,RMB_THOUSAND,-112064.327,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_DIVIDENDS_INTEREST,2025,2025A,CF_DIVIDENDS_INTEREST,CF_DIVIDENDS_INTEREST,ORIGINAL_REPORTED_2025_CAS::CF_DIVIDENDS_INTEREST,-33080135,RMB_THOUSAND,-33080.135,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_DIVIDENDS_PAID,2025,2025A,CF_DIVIDENDS_PAID,CF_DIVIDENDS_PAID,ORIGINAL_REPORTED_2025_CAS::CF_DIVIDENDS_PAID,-31036359,RMB_THOUSAND,-31036.359,RMB_MILLION,0.001,CAS,CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_FINANCING_INFLOW,2025,2025A,CF_FINANCING_INFLOW,CF_FINANCING_INFLOW,ORIGINAL_REPORTED_2025_CAS::CF_FINANCING_INFLOW,93615293,RMB_THOUSAND,93615.293,RMB_MILLION,0.001,CAS,CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_FINANCING_OUTFLOW,2025,2025A,CF_FINANCING_OUTFLOW,CF_FINANCING_OUTFLOW,ORIGINAL_REPORTED_2025_CAS::CF_FINANCING_OUTFLOW,-158573072,RMB_THOUSAND,-158573.072,RMB_MILLION,0.001,CAS,CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_FIXED_ASSET_DISPOSAL_PROCEEDS,2025,2025A,CF_FIXED_ASSET_DISPOSAL_PROCEEDS,CF_FIXED_ASSET_DISPOSAL_PROCEEDS,ORIGINAL_REPORTED_2025_CAS::CF_FIXED_ASSET_DISPOSAL_PROCEEDS,475524,RMB_THOUSAND,475.524,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_FX_EFFECT,2025,2025A,CF_FX_EFFECT,CF_FX_EFFECT,ORIGINAL_REPORTED_2025_CAS::CF_FX_EFFECT,-338482,RMB_THOUSAND,-338.482,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_INTEREST_FEES_PAID,2025,2025A,CF_INTEREST_FEES_PAID,CF_INTEREST_FEES_PAID,ORIGINAL_REPORTED_2025_CAS::CF_INTEREST_FEES_PAID,-1917,RMB_THOUSAND,-1.917,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_INTEREST_FEES_RECEIVED,2025,2025A,CF_INTEREST_FEES_RECEIVED,CF_INTEREST_FEES_RECEIVED,ORIGINAL_REPORTED_2025_CAS::CF_INTEREST_FEES_RECEIVED,2034350,RMB_THOUSAND,2034.35,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_INTEREST_PAID,2025,2025A,CF_INTEREST_PAID,CF_INTEREST_PAID,ORIGINAL_REPORTED_2025_CAS::CF_INTEREST_PAID,-2043776,RMB_THOUSAND,-2043.776,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_INVESTING_INFLOW,2025,2025A,CF_INVESTING_INFLOW,CF_INVESTING_INFLOW,ORIGINAL_REPORTED_2025_CAS::CF_INVESTING_INFLOW,207639281,RMB_THOUSAND,207639.281,RMB_MILLION,0.001,CAS,CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_INVESTING_OUTFLOW,2025,2025A,CF_INVESTING_OUTFLOW,CF_INVESTING_OUTFLOW,ORIGINAL_REPORTED_2025_CAS::CF_INVESTING_OUTFLOW,-182299008,RMB_THOUSAND,-182299.008,RMB_MILLION,0.001,CAS,CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_INVESTMENT_PROCEEDS,2025,2025A,CF_INVESTMENT_PROCEEDS,CF_INVESTMENT_PROCEEDS,ORIGINAL_REPORTED_2025_CAS::CF_INVESTMENT_PROCEEDS,197531961,RMB_THOUSAND,197531.961,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_INVESTMENT_PURCHASES,2025,2025A,CF_INVESTMENT_PURCHASES,CF_INVESTMENT_PURCHASES,ORIGINAL_REPORTED_2025_CAS::CF_INVESTMENT_PURCHASES,-164904908,RMB_THOUSAND,-164904.908,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_INVESTMENT_RETURNS,2025,2025A,CF_INVESTMENT_RETURNS,CF_INVESTMENT_RETURNS,ORIGINAL_REPORTED_2025_CAS::CF_INVESTMENT_RETURNS,9200825,RMB_THOUSAND,9200.825,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_LEASE_FINANCING_PAYMENTS,2025,2025A,CF_LEASE_FINANCING_PAYMENTS,CF_LEASE_FINANCING_PAYMENTS,ORIGINAL_REPORTED_2025_CAS::CF_LEASE_FINANCING_PAYMENTS,1587045,RMB_THOUSAND,1587.045,RMB_MILLION,0.001,CAS,CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_LEASE_PAYMENTS,2025,2025A,CF_LEASE_PAYMENTS,CF_LEASE_PAYMENTS,ORIGINAL_REPORTED_2025_CAS::CF_LEASE_PAYMENTS,1587045,RMB_THOUSAND,1587.045,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_LOANS_ADVANCES_DECREASE,2025,2025A,CF_LOANS_ADVANCES_DECREASE,CF_LOANS_ADVANCES_DECREASE,ORIGINAL_REPORTED_2025_CAS::CF_LOANS_ADVANCES_DECREASE,0,RMB_THOUSAND,0,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_LOANS_ADVANCES_INCREASE,2025,2025A,CF_LOANS_ADVANCES_INCREASE,CF_LOANS_ADVANCES_INCREASE,ORIGINAL_REPORTED_2025_CAS::CF_LOANS_ADVANCES_INCREASE,-1016970,RMB_THOUSAND,-1016.97,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
2025::ORIGINAL_REPORTED_2025_CAS::CF_MINORITY_ACQUISITIONS,2025,2025A,CF_MINORITY_ACQUISITIONS,CF_MINORITY_ACQUISITIONS,ORIGINAL_REPORTED_2025_CAS::CF_MINORITY_ACQUISITIONS,142865,RMB_THOUSAND,142.865,RMB_MILLION,0.001,CAS,CONSOLIDATED,SOURCE,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2025A
